Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2/25/2020,Australia,New South Wales,4,4,0
2/26/2020,Australia,New South Wales,4,4,0
2/27/2020,Australia,New South Wales,4,4,0
2/28/2020,Australia,New South Wales,4,4,0
2/29/2020,Australia,New South Wales,4,4,0
3/1/2020,Australia,New South Wales,6,4,0
3/2/2020,Australia,New South Wales,6,4,0
3/3/2020,Australia,New South Wales,13,4,0
3/4/2020,Australia,New South Wales,22,4,1
3/5/2020,Australia,New South Wales,22,4,1
3/6/2020,Australia,New South Wales,26,4,1
3/7/2020,Australia,New South Wales,28,4,1
3/8/2020,Australia,New South Wales,38,4,2
3/9/2020,Australia,New South Wales,48,4,2
3/10/2020,Australia,New South Wales,55,4,2
3/11/2020,Australia,New South Wales,65,4,2
3/12/2020,Australia,New South Wales,65,4,2
3/13/2020,Australia,New South Wales,92,4,2
3/14/2020,Australia,New South Wales,112,4,2
3/15/2020,Australia,New South Wales,134,4,2
3/16/2020,Australia,New South Wales,171,4,2
3/17/2020,Australia,New South Wales,210,4,4
3/18/2020,Australia,New South Wales,267,4,5
3/19/2020,Australia,New South Wales,307,4,5
3/20/2020,Australia,New South Wales,353,4,6
3/21/2020,Australia,New South Wales,436,4,6
3/22/2020,Australia,New South Wales,669,4,6
3/23/2020,Australia,New South Wales,669,4,6
3/24/2020,Australia,New South Wales,818,4,7
3/25/2020,Australia,New South Wales,1029,4,7
3/26/2020,Australia,New South Wales,1219,4,7
3/27/2020,Australia,New South Wales,1405,4,7
3/28/2020,Australia,New South Wales,1617,4,8
3/29/2020,Australia,New South Wales,1791,4,8
3/30/2020,Australia,New South Wales,2032,4,8
3/31/2020,Australia,New South Wales,2032,4,8
4/1/2020,Australia,New South Wales,2182,4,9
1/22/2020,Australia,Northern Territory,0,0,0
1/23/2020,Australia,Northern Territory,0,0,0
1/24/2020,Australia,Northern Territory,0,0,0
1/25/2020,Australia,Northern Territory,0,0,0
1/26/2020,Australia,Northern Territory,0,0,0
1/27/2020,Australia,Northern Territory,0,0,0
1/28/2020,Australia,Northern Territory,0,0,0
1/29/2020,Australia,Northern Territory,0,0,0
1/30/2020,Australia,Northern Territory,0,0,0
1/31/2020,Australia,Northern Territory,0,0,0
2/1/2020,Australia,Northern Territory,0,0,0
2/2/2020,Australia,Northern Territory,0,0,0
2/3/2020,Australia,Northern Territory,0,0,0
2/4/2020,Australia,Northern Territory,0,0,0
2/5/2020,Australia,Northern Territory,0,0,0
2/6/2020,Australia,Northern Territory,0,0,0
2/7/2020,Australia,Northern Territory,0,0,0
2/8/2020,Australia,Northern Territory,0,0,0
2/9/2020,Australia,Northern Territory,0,0,0
2/10/2020,Australia,Northern Territory,0,0,0
2/11/2020,Australia,Northern Territory,0,0,0
2/12/2020,Australia,Northern Territory,0,0,0
2/13/2020,Australia,Northern Territory,0,0,0
2/14/2020,Australia,Northern Territory,0,0,0
2/15/2020,Australia,Northern Territory,0,0,0
2/16/2020,Australia,Northern Territory,0,0,0
2/17/2020,Australia,Northern Territory,0,0,0
2/18/2020,Australia,Northern Territory,0,0,0
2/19/2020,Australia,Northern Territory,0,0,0
2/20/2020,Australia,Northern Territory,0,0,0
2/21/2020,Australia,Northern Territory,0,0,0
2/22/2020,Australia,Northern Territory,0,0,0
2/23/2020,Australia,Northern Territory,0,0,0
2/24/2020,Australia,Northern Territory,0,0,0
2/25/2020,Australia,Northern Territory,0,0,0
2/26/2020,Australia,Northern Territory,0,0,0
2/27/2020,Australia,Northern Territory,0,0,0
2/28/2020,Australia,Northern Territory,0,0,0
2/29/2020,Australia,Northern Territory,0,0,0
3/1/2020,Australia,Northern Territory,0,0,0
3/2/2020,Australia,Northern Territory,0,0,0
3/3/2020,Australia,Northern Territory,0,0,0
3/4/2020,Australia,Northern Territory,1,0,0
3/5/2020,Australia,Northern Territory,1,0,0
3/6/2020,Australia,Northern Territory,0,0,0
3/7/2020,Australia,Northern Territory,0,0,0
3/8/2020,Australia,Northern Territory,0,0,0
3/9/2020,Australia,Northern Territory,0,0,0
3/10/2020,Australia,Northern Territory,1,0,0
3/11/2020,Australia,Northern Territory,1,0,0
3/12/2020,Australia,Northern Territory,1,0,0
3/13/2020,Australia,Northern Territory,1,0,0
3/14/2020,Australia,Northern Territory,1,0,0
3/15/2020,Australia,Northern Territory,1,0,0
3/16/2020,Australia,Northern Territory,1,0,0
3/17/2020,Australia,Northern Territory,1,0,0
3/18/2020,Australia,Northern Territory,1,0,0
3/19/2020,Australia,Northern Territory,1,0,0
3/20/2020,Australia,Northern Territory,3,0,0
3/21/2020,Australia,Northern Territory,3,0,0
3/22/2020,Australia,Northern Territory,5,0,0
3/23/2020,Australia,Northern Territory,5,0,0
3/24/2020,Australia,Northern Territory,6,0,0
3/25/2020,Australia,Northern Territory,6,0,0
3/26/2020,Australia,Northern Territory,12,0,0
3/27/2020,Australia,Northern Territory,12,0,0
3/28/2020,Australia,Northern Territory,15,0,0
3/29/2020,Australia,Northern Territory,15,0,0
3/30/2020,Australia,Northern Territory,15,0,0
3/31/2020,Australia,Northern Territory,17,0,0
4/1/2020,Australia,Northern Territory,19,0,0
1/22/2020,Australia,Queensland,0,0,0
1/23/2020,Australia,Queensland,0,0,0
1/24/2020,Australia,Queensland,0,0,0
1/25/2020,Australia,Queensland,0,0,0
1/26/2020,Australia,Queensland,0,0,0
1/27/2020,Australia,Queensland,0,0,0
1/28/2020,Australia,Queensland,0,0,0
1/29/2020,Australia,Queensland,1,0,0
1/30/2020,Australia,Queensland,3,0,0
1/31/2020,Australia,Queensland,2,0,0
2/1/2020,Australia,Queensland,3,0,0
2/2/2020,Australia,Queensland,2,0,0
2/3/2020,Australia,Queensland,2,0,0
2/4/2020,Australia,Queensland,3,0,0
2/5/2020,Australia,Queensland,3,0,0
2/6/2020,Australia,Queensland,4,0,0
2/7/2020,Australia,Queensland,5,0,0
2/8/2020,Australia,Queensland,5,0,0
2/9/2020,Australia,Queensland,5,0,0
2/10/2020,Australia,Queensland,5,0,0
2/11/2020,Australia,Queensland,5,0,0
2/12/2020,Australia,Queensland,5,0,0
2/13/2020,Australia,Queensland,5,0,0
2/14/2020,Australia,Queensland,5,0,0
2/15/2020,Australia,Queensland,5,0,0
2/16/2020,Australia,Queensland,5,0,0
2/17/2020,Australia,Queensland,5,0,0
2/18/2020,Australia,Queensland,5,0,0
2/19/2020,Australia,Queensland,5,0,0
2/20/2020,Australia,Queensland,5,0,0
2/21/2020,Australia,Queensland,5,1,0
2/22/2020,Australia,Queensland,5,1,0
2/23/2020,Australia,Queensland,5,1,0
2/24/2020,Australia,Queensland,5,1,0
2/25/2020,Australia,Queensland,5,1,0
2/26/2020,Australia,Queensland,5,1,0
2/27/2020,Australia,Queensland,5,1,0
2/28/2020,Australia,Queensland,5,1,0
2/29/2020,Australia,Queensland,9,1,0
3/1/2020,Australia,Queensland,9,1,0
3/2/2020,Australia,Queensland,9,1,0
3/3/2020,Australia,Queensland,11,1,0
3/4/2020,Australia,Queensland,11,1,0
3/5/2020,Australia,Queensland,13,8,0
3/6/2020,Australia,Queensland,13,8,0
3/7/2020,Australia,Queensland,13,8,0
3/8/2020,Australia,Queensland,15,8,0
3/9/2020,Australia,Queensland,15,8,0
3/10/2020,Australia,Queensland,18,8,0
3/11/2020,Australia,Queensland,20,8,0
3/12/2020,Australia,Queensland,20,8,0
3/13/2020,Australia,Queensland,35,8,0
3/14/2020,Australia,Queensland,46,8,0
3/15/2020,Australia,Queensland,61,8,0
3/16/2020,Australia,Queensland,68,8,0
3/17/2020,Australia,Queensland,78,8,0
3/18/2020,Australia,Queensland,94,8,0
3/19/2020,Australia,Queensland,144,8,0
3/20/2020,Australia,Queensland,184,8,0
3/21/2020,Australia,Queensland,221,8,0
3/22/2020,Australia,Queensland,259,8,0
3/23/2020,Australia,Queensland,319,8,0
3/24/2020,Australia,Queensland,397,8,0
3/25/2020,Australia,Queensland,443,8,0
3/26/2020,Australia,Queensland,493,8,1
3/27/2020,Australia,Queensland,555,8,1
3/28/2020,Australia,Queensland,625,8,1
3/29/2020,Australia,Queensland,656,8,2
3/30/2020,Australia,Queensland,689,8,2
3/31/2020,Australia,Queensland,743,8,2
4/1/2020,Australia,Queensland,781,8,2
1/22/2020,Australia,South Australia,0,0,0
1/23/2020,Australia,South Australia,0,0,0
1/24/2020,Australia,South Australia,0,0,0
1/25/2020,Australia,South Australia,0,0,0
1/26/2020,Australia,South Australia,0,0,0
1/27/2020,Australia,South Australia,0,0,0
1/28/2020,Australia,South Australia,0,0,0
1/29/2020,Australia,South Australia,0,0,0
1/30/2020,Australia,South Australia,0,0,0
1/31/2020,Australia,South Australia,0,0,0
2/1/2020,Australia,South Australia,1,0,0
2/2/2020,Australia,South Australia,2,0,0
2/3/2020,Australia,South Australia,2,0,0
2/4/2020,Australia,South Australia,2,0,0
2/5/2020,Australia,South Australia,2,0,0
2/6/2020,Australia,South Australia,2,0,0
2/7/2020,Australia,South Australia,2,0,0
2/8/2020,Australia,South Australia,2,0,0
2/9/2020,Australia,South Australia,2,0,0
2/10/2020,Australia,South Australia,2,0,0
2/11/2020,Australia,South Australia,2,0,0
2/12/2020,Australia,South Australia,2,0,0
2/13/2020,Australia,South Australia,2,0,0
2/14/2020,Australia,South Australia,2,0,0
2/15/2020,Australia,South Australia,2,0,0
2/16/2020,Australia,South Australia,2,0,0
2/17/2020,Australia,South Australia,2,2,0
2/18/2020,Australia,South Australia,2,2,0
2/19/2020,Australia,South Australia,2,2,0
2/20/2020,Australia,South Australia,2,2,0
2/21/2020,Australia,South Australia,2,2,0
2/22/2020,Australia,South Australia,2,2,0
2/23/2020,Australia,South Australia,2,2,0
2/24/2020,Australia,South Australia,2,2,0
2/25/2020,Australia,South Australia,2,2,0
2/26/2020,Australia,South Australia,2,2,0
2/27/2020,Australia,South Australia,2,2,0
2/28/2020,Australia,South Australia,2,2,0
2/29/2020,Australia,South Australia,3,2,0
3/1/2020,Australia,South Australia,3,2,0
3/2/2020,Australia,South Australia,3,2,0
3/3/2020,Australia,South Australia,3,2,0
3/4/2020,Australia,South Australia,5,2,0
3/5/2020,Australia,South Australia,5,2,0
3/6/2020,Australia,South Australia,7,2,0
3/7/2020,Australia,South Australia,7,2,0
3/8/2020,Australia,South Australia,7,2,0
3/9/2020,Australia,South Australia,7,2,0
3/10/2020,Australia,South Australia,7,2,0
3/11/2020,Australia,South Australia,9,2,0
3/12/2020,Australia,South Australia,9,2,0
3/13/2020,Australia,South Australia,16,3,0
3/14/2020,Australia,South Australia,19,3,0
3/15/2020,Australia,South Australia,20,3,0
3/16/2020,Australia,South Australia,29,3,0
3/17/2020,Australia,South Australia,29,3,0
3/18/2020,Australia,South Australia,37,3,0
3/19/2020,Australia,South Australia,42,3,0
3/20/2020,Australia,South Australia,50,3,0
3/21/2020,Australia,South Australia,67,3,0
3/22/2020,Australia,South Australia,100,3,0
3/23/2020,Australia,South Australia,134,3,0
3/24/2020,Australia,South Australia,170,3,0
3/25/2020,Australia,South Australia,170,6,0
3/26/2020,Australia,South Australia,235,6,0
3/27/2020,Australia,South Australia,257,6,0
3/28/2020,Australia,South Australia,287,6,0
3/29/2020,Australia,South Australia,299,6,0
3/30/2020,Australia,South Australia,305,6,0
3/31/2020,Australia,South Australia,337,6,0
4/1/2020,Australia,South Australia,367,6,0
1/22/2020,Australia,Tasmania,0,0,0
1/23/2020,Australia,Tasmania,0,0,0
1/24/2020,Australia,Tasmania,0,0,0
1/25/2020,Australia,Tasmania,0,0,0
1/26/2020,Australia,Tasmania,0,0,0
1/27/2020,Australia,Tasmania,0,0,0
1/28/2020,Australia,Tasmania,0,0,0
1/29/2020,Australia,Tasmania,0,0,0
1/30/2020,Australia,Tasmania,0,0,0
1/31/2020,Australia,Tasmania,0,0,0
2/1/2020,Australia,Tasmania,0,0,0
2/2/2020,Australia,Tasmania,0,0,0
2/3/2020,Australia,Tasmania,0,0,0
2/4/2020,Australia,Tasmania,0,0,0
2/5/2020,Australia,Tasmania,0,0,0
2/6/2020,Australia,Tasmania,0,0,0
2/7/2020,Australia,Tasmania,0,0,0
2/8/2020,Australia,Tasmania,0,0,0
2/9/2020,Australia,Tasmania,0,0,0
2/10/2020,Australia,Tasmania,0,0,0
2/11/2020,Australia,Tasmania,0,0,0
2/12/2020,Australia,Tasmania,0,0,0
2/13/2020,Australia,Tasmania,0,0,0
2/14/2020,Australia,Tasmania,0,0,0
2/15/2020,Australia,Tasmania,0,0,0
2/16/2020,Australia,Tasmania,0,0,0
2/17/2020,Australia,Tasmania,0,0,0
2/18/2020,Australia,Tasmania,0,0,0
2/19/2020,Australia,Tasmania,0,0,0
2/20/2020,Australia,Tasmania,0,0,0
2/21/2020,Australia,Tasmania,0,0,0
2/22/2020,Australia,Tasmania,0,0,0
2/23/2020,Australia,Tasmania,0,0,0
2/24/2020,Australia,Tasmania,0,0,0
2/25/2020,Australia,Tasmania,0,0,0
2/26/2020,Australia,Tasmania,0,0,0
2/27/2020,Australia,Tasmania,0,0,0
2/28/2020,Australia,Tasmania,0,0,0
2/29/2020,Australia,Tasmania,0,0,0
3/1/2020,Australia,Tasmania,0,0,0
3/2/2020,Australia,Tasmania,1,0,0
3/3/2020,Australia,Tasmania,1,0,0
3/4/2020,Australia,Tasmania,1,0,0
3/5/2020,Australia,Tasmania,1,0,0
3/6/2020,Australia,Tasmania,1,0,0
3/7/2020,Australia,Tasmania,1,0,0
3/8/2020,Australia,Tasmania,2,0,0
3/9/2020,Australia,Tasmania,2,0,0
3/10/2020,Australia,Tasmania,2,0,0
3/11/2020,Australia,Tasmania,3,0,0
3/12/2020,Australia,Tasmania,3,0,0
3/13/2020,Australia,Tasmania,5,0,0
3/14/2020,Australia,Tasmania,5,0,0
3/15/2020,Australia,Tasmania,6,0,0
3/16/2020,Australia,Tasmania,7,0,0
3/17/2020,Australia,Tasmania,7,0,0
3/18/2020,Australia,Tasmania,10,0,0
3/19/2020,Australia,Tasmania,10,3,0
3/20/2020,Australia,Tasmania,10,3,0
3/21/2020,Australia,Tasmania,16,3,0
3/22/2020,Australia,Tasmania,22,3,0
3/23/2020,Australia,Tasmania,28,3,0
3/24/2020,Australia,Tasmania,28,3,0
3/25/2020,Australia,Tasmania,36,3,0
3/26/2020,Australia,Tasmania,47,3,0
3/27/2020,Australia,Tasmania,47,3,0
3/28/2020,Australia,Tasmania,62,5,0
3/29/2020,Australia,Tasmania,66,5,0
3/30/2020,Australia,Tasmania,66,5,0
3/31/2020,Australia,Tasmania,69,5,1
4/1/2020,Australia,Tasmania,69,5,2
1/22/2020,Australia,Victoria,0,0,0
1/23/2020,Australia,Victoria,0,0,0
1/24/2020,Australia,Victoria,0,0,0
1/25/2020,Australia,Victoria,0,0,0
1/26/2020,Australia,Victoria,1,0,0
1/27/2020,Australia,Victoria,1,0,0
1/28/2020,Australia,Victoria,1,0,0
1/29/2020,Australia,Victoria,1,0,0
1/30/2020,Australia,Victoria,2,0,0
1/31/2020,Australia,Victoria,3,0,0
2/1/2020,Australia,Victoria,4,0,0
2/2/2020,Australia,Victoria,4,0,0
2/3/2020,Australia,Victoria,4,0,0
2/4/2020,Australia,Victoria,4,0,0
2/5/2020,Australia,Victoria,4,0,0
2/6/2020,Australia,Victoria,4,0,0
2/7/2020,Australia,Victoria,4,0,0
2/8/2020,Australia,Victoria,4,0,0
2/9/2020,Australia,Victoria,4,0,0
2/10/2020,Australia,Victoria,4,0,0
2/11/2020,Australia,Victoria,4,0,0
2/12/2020,Australia,Victoria,4,0,0
2/13/2020,Australia,Victoria,4,4,0
2/14/2020,Australia,Victoria,4,4,0
2/15/2020,Australia,Victoria,4,4,0
2/16/2020,Australia,Victoria,4,4,0
2/17/2020,Australia,Victoria,4,4,0
2/18/2020,Australia,Victoria,4,4,0
2/19/2020,Australia,Victoria,4,4,0
2/20/2020,Australia,Victoria,4,4,0
2/21/2020,Australia,Victoria,4,4,0
2/22/2020,Australia,Victoria,4,4,0
2/23/2020,Australia,Victoria,4,4,0
2/24/2020,Australia,Victoria,4,4,0
2/25/2020,Australia,Victoria,4,4,0
2/26/2020,Australia,Victoria,4,4,0
2/27/2020,Australia,Victoria,4,4,0
2/28/2020,Australia,Victoria,4,4,0
2/29/2020,Australia,Victoria,7,4,0
3/1/2020,Australia,Victoria,7,4,0
3/2/2020,Australia,Victoria,9,4,0
3/3/2020,Australia,Victoria,9,4,0
3/4/2020,Australia,Victoria,10,4,0
3/5/2020,Australia,Victoria,10,7,0
3/6/2020,Australia,Victoria,10,7,0
3/7/2020,Australia,Victoria,11,7,0
3/8/2020,Australia,Victoria,11,7,0
3/9/2020,Australia,Victoria,15,7,0
3/10/2020,Australia,Victoria,18,7,0
3/11/2020,Australia,Victoria,21,7,0
3/12/2020,Australia,Victoria,21,7,0
3/13/2020,Australia,Victoria,36,8,0
3/14/2020,Australia,Victoria,49,8,0
3/15/2020,Australia,Victoria,57,8,0
3/16/2020,Australia,Victoria,71,8,0
3/17/2020,Australia,Victoria,94,8,0
3/18/2020,Australia,Victoria,121,8,0
3/19/2020,Australia,Victoria,121,8,0
3/20/2020,Australia,Victoria,121,8,0
3/21/2020,Australia,Victoria,229,8,0
3/22/2020,Australia,Victoria,355,70,0
3/23/2020,Australia,Victoria,355,70,0
3/24/2020,Australia,Victoria,411,97,0
3/25/2020,Australia,Victoria,466,97,0
3/26/2020,Australia,Victoria,520,149,3
3/27/2020,Australia,Victoria,574,171,3
3/28/2020,Australia,Victoria,685,191,3
3/29/2020,Australia,Victoria,769,191,4
3/30/2020,Australia,Victoria,821,191,4
3/31/2020,Australia,Victoria,917,291,4
4/1/2020,Australia,Victoria,968,343,4
1/22/2020,Australia,Western Australia,0,0,0
1/23/2020,Australia,Western Australia,0,0,0
1/24/2020,Australia,Western Australia,0,0,0
1/25/2020,Australia,Western Australia,0,0,0
1/26/2020,Australia,Western Australia,0,0,0
1/27/2020,Australia,Western Australia,0,0,0
1/28/2020,Australia,Western Australia,0,0,0
1/29/2020,Australia,Western Australia,0,0,0
1/30/2020,Australia,Western Australia,0,0,0
1/31/2020,Australia,Western Australia,0,0,0
2/1/2020,Australia,Western Australia,0,0,0
2/2/2020,Australia,Western Australia,0,0,0
2/3/2020,Australia,Western Australia,0,0,0
2/4/2020,Australia,Western Australia,0,0,0
2/5/2020,Australia,Western Australia,0,0,0
2/6/2020,Australia,Western Australia,0,0,0
2/7/2020,Australia,Western Australia,0,0,0
2/8/2020,Australia,Western Australia,0,0,0
2/9/2020,Australia,Western Australia,0,0,0
2/10/2020,Australia,Western Australia,0,0,0
2/11/2020,Australia,Western Australia,0,0,0
2/12/2020,Australia,Western Australia,0,0,0
2/13/2020,Australia,Western Australia,0,0,0
2/14/2020,Australia,Western Australia,0,0,0
2/15/2020,Australia,Western Australia,0,0,0
2/16/2020,Australia,Western Australia,0,0,0
2/17/2020,Australia,Western Australia,0,0,0
2/18/2020,Australia,Western Australia,0,0,0
2/19/2020,Australia,Western Australia,0,0,0
2/20/2020,Australia,Western Australia,0,0,0
2/21/2020,Australia,Western Australia,0,0,0
2/22/2020,Australia,Western Australia,0,0,0
2/23/2020,Australia,Western Australia,0,0,0
2/24/2020,Australia,Western Australia,0,0,0
2/25/2020,Australia,Western Australia,0,0,0
2/26/2020,Australia,Western Australia,0,0,0
2/27/2020,Australia,Western Australia,0,0,0
2/28/2020,Australia,Western Australia,0,0,0
2/29/2020,Australia,Western Australia,2,0,0
3/1/2020,Australia,Western Australia,2,0,1
3/2/2020,Australia,Western Australia,2,0,1
3/3/2020,Australia,Western Australia,2,0,1
3/4/2020,Australia,Western Australia,2,0,1
3/5/2020,Australia,Western Australia,3,0,1
3/6/2020,Australia,Western Australia,3,0,1
3/7/2020,Australia,Western Australia,3,0,1
3/8/2020,Australia,Western Australia,3,0,1
3/9/2020,Australia,Western Australia,4,0,1
3/10/2020,Australia,Western Australia,6,0,1
3/11/2020,Australia,Western Australia,9,0,1
3/12/2020,Australia,Western Australia,9,0,1
3/13/2020,Australia,Western Australia,14,0,1
3/14/2020,Australia,Western Australia,17,0,1
3/15/2020,Australia,Western Australia,17,0,1
3/16/2020,Australia,Western Australia,28,0,1
3/17/2020,Australia,Western Australia,31,0,1
3/18/2020,Australia,Western Australia,35,0,1
3/19/2020,Australia,Western Australia,52,0,1
3/20/2020,Australia,Western Australia,64,0,1
3/21/2020,Australia,Western Australia,90,0,1
3/22/2020,Australia,Western Australia,120,0,1
3/23/2020,Australia,Western Australia,140,0,1
3/24/2020,Australia,Western Australia,175,0,1
3/25/2020,Australia,Western Australia,175,1,1
3/26/2020,Australia,Western Australia,231,1,2
3/27/2020,Australia,Western Australia,231,1,2
3/28/2020,Australia,Western Australia,278,28,2
3/29/2020,Australia,Western Australia,311,28,2
3/30/2020,Australia,Western Australia,355,41,2
3/31/2020,Australia,Western Australia,364,41,2
4/1/2020,Australia,Western Australia,392,48,2
1/22/2020,Austria,,0,0,0
1/23/2020,Austria,,0,0,0
1/24/2020,Austria,,0,0,0
1/25/2020,Austria,,0,0,0
1/26/2020,Austria,,0,0,0
1/27/2020,Austria,,0,0,0
1/28/2020,Austria,,0,0,0
1/29/2020,Austria,,0,0,0
1/30/2020,Austria,,0,0,0
1/31/2020,Austria,,0,0,0
2/1/2020,Austria,,0,0,0
2/2/2020,Austria,,0,0,0
2/3/2020,Austria,,0,0,0
2/4/2020,Austria,,0,0,0
2/5/2020,Austria,,0,0,0
2/6/2020,Austria,,0,0,0
2/7/2020,Austria,,0,0,0
2/8/2020,Austria,,0,0,0
2/9/2020,Austria,,0,0,0
2/10/2020,Austria,,0,0,0
2/11/2020,Austria,,0,0,0
2/12/2020,Austria,,0,0,0
2/13/2020,Austria,,0,0,0
2/14/2020,Austria,,0,0,0
2/15/2020,Austria,,0,0,0
2/16/2020,Austria,,0,0,0
2/17/2020,Austria,,0,0,0
2/18/2020,Austria,,0,0,0
2/19/2020,Austria,,0,0,0
2/20/2020,Austria,,0,0,0
2/21/2020,Austria,,0,0,0
2/22/2020,Austria,,0,0,0
2/23/2020,Austria,,0,0,0
2/24/2020,Austria,,0,0,0
2/25/2020,Austria,,2,0,0
2/26/2020,Austria,,2,0,0
2/27/2020,Austria,,3,0,0
2/28/2020,Austria,,3,0,0
2/29/2020,Austria,,9,0,0
3/1/2020,Austria,,14,0,0
3/2/2020,Austria,,18,0,0
3/3/2020,Austria,,21,0,0
3/4/2020,Austria,,29,0,0
3/5/2020,Austria,,41,0,0
3/6/2020,Austria,,55,0,0
3/7/2020,Austria,,79,0,0
3/8/2020,Austria,,104,0,0
3/9/2020,Austria,,131,2,0
3/10/2020,Austria,,182,4,0
3/11/2020,Austria,,246,4,0
3/12/2020,Austria,,302,4,1
3/13/2020,Austria,,504,6,1
3/14/2020,Austria,,655,6,1
3/15/2020,Austria,,860,6,1
3/16/2020,Austria,,1018,6,3
3/17/2020,Austria,,1332,1,3
3/18/2020,Austria,,1646,9,4
3/19/2020,Austria,,2013,9,6
3/20/2020,Austria,,2388,9,6
3/21/2020,Austria,,2814,9,8
3/22/2020,Austria,,3582,9,16
3/23/2020,Austria,,4474,9,21
3/24/2020,Austria,,5283,9,28
3/25/2020,Austria,,5588,9,30
3/26/2020,Austria,,6909,112,49
3/27/2020,Austria,,7657,225,58
3/28/2020,Austria,,8271,225,68
3/29/2020,Austria,,8788,479,86
3/30/2020,Austria,,9618,636,108
3/31/2020,Austria,,10180,1095,128
4/1/2020,Austria,,10711,1436,146
1/22/2020,Azerbaijan,,0,0,0
1/23/2020,Azerbaijan,,0,0,0
1/24/2020,Azerbaijan,,0,0,0
1/25/2020,Azerbaijan,,0,0,0
1/26/2020,Azerbaijan,,0,0,0
1/27/2020,Azerbaijan,,0,0,0
1/28/2020,Azerbaijan,,0,0,0
1/29/2020,Azerbaijan,,0,0,0
1/30/2020,Azerbaijan,,0,0,0
1/31/2020,Azerbaijan,,0,0,0
2/1/2020,Azerbaijan,,0,0,0
2/2/2020,Azerbaijan,,0,0,0
2/3/2020,Azerbaijan,,0,0,0
2/4/2020,Azerbaijan,,0,0,0
2/5/2020,Azerbaijan,,0,0,0
2/6/2020,Azerbaijan,,0,0,0
2/7/2020,Azerbaijan,,0,0,0
2/8/2020,Azerbaijan,,0,0,0
2/9/2020,Azerbaijan,,0,0,0
2/10/2020,Azerbaijan,,0,0,0
2/11/2020,Azerbaijan,,0,0,0
2/12/2020,Azerbaijan,,0,0,0
2/13/2020,Azerbaijan,,0,0,0
2/14/2020,Azerbaijan,,0,0,0
2/15/2020,Azerbaijan,,0,0,0
2/16/2020,Azerbaijan,,0,0,0
2/17/2020,Azerbaijan,,0,0,0
2/18/2020,Azerbaijan,,0,0,0
2/19/2020,Azerbaijan,,0,0,0
2/20/2020,Azerbaijan,,0,0,0
2/21/2020,Azerbaijan,,0,0,0
2/22/2020,Azerbaijan,,0,0,0
2/23/2020,Azerbaijan,,0,0,0
2/24/2020,Azerbaijan,,0,0,0
2/25/2020,Azerbaijan,,0,0,0
2/26/2020,Azerbaijan,,0,0,0
2/27/2020,Azerbaijan,,0,0,0
2/28/2020,Azerbaijan,,0,0,0
2/29/2020,Azerbaijan,,0,0,0
3/1/2020,Azerbaijan,,3,0,0
3/2/2020,Azerbaijan,,3,0,0
3/3/2020,Azerbaijan,,3,0,0
3/4/2020,Azerbaijan,,3,0,0
3/5/2020,Azerbaijan,,6,0,0
3/6/2020,Azerbaijan,,6,0,0
3/7/2020,Azerbaijan,,9,0,0
3/8/2020,Azerbaijan,,9,0,0
3/9/2020,Azerbaijan,,9,0,0
3/10/2020,Azerbaijan,,11,0,0
3/11/2020,Azerbaijan,,11,3,0
3/12/2020,Azerbaijan,,11,3,0
3/13/2020,Azerbaijan,,15,3,1
3/14/2020,Azerbaijan,,15,3,1
3/15/2020,Azerbaijan,,23,6,1
3/16/2020,Azerbaijan,,28,6,1
3/17/2020,Azerbaijan,,28,6,1
3/18/2020,Azerbaijan,,28,6,1
3/19/2020,Azerbaijan,,44,6,1
3/20/2020,Azerbaijan,,44,6,1
3/21/2020,Azerbaijan,,53,11,1
3/22/2020,Azerbaijan,,65,10,1
3/23/2020,Azerbaijan,,72,10,1
3/24/2020,Azerbaijan,,87,10,1
3/25/2020,Azerbaijan,,93,10,2
3/26/2020,Azerbaijan,,122,15,3
3/27/2020,Azerbaijan,,165,15,3
3/28/2020,Azerbaijan,,182,15,4
3/29/2020,Azerbaijan,,209,15,4
3/30/2020,Azerbaijan,,273,26,4
3/31/2020,Azerbaijan,,298,26,5
4/1/2020,Azerbaijan,,359,26,5
1/22/2020,Bahamas,,0,0,0
1/23/2020,Bahamas,,0,0,0
1/24/2020,Bahamas,,0,0,0
1/25/2020,Bahamas,,0,0,0
1/26/2020,Bahamas,,0,0,0
1/27/2020,Bahamas,,0,0,0
1/28/2020,Bahamas,,0,0,0
1/29/2020,Bahamas,,0,0,0
1/30/2020,Bahamas,,0,0,0
1/31/2020,Bahamas,,0,0,0
2/1/2020,Bahamas,,0,0,0
2/2/2020,Bahamas,,0,0,0
2/3/2020,Bahamas,,0,0,0
2/4/2020,Bahamas,,0,0,0
