Province_State,Country,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Vermont,US,4/1/2020 21:58,44.82964024,-72.24562697,7,0,0,0,"Orleans, Vermont, US"
Kansas,US,4/1/2020 21:58,38.65235984,-95.72707998,3,0,0,0,"Osage, Kansas, US"
Missouri,US,4/1/2020 21:58,38.46036182,-91.8613635,2,0,0,0,"Osage, Missouri, US"
Oklahoma,US,4/1/2020 21:58,36.62888819,-96.39635704,19,0,0,0,"Osage, Oklahoma, US"
Florida,US,4/1/2020 21:58,28.06312234,-81.14882926,115,1,0,0,"Osceola, Florida, US"
Michigan,US,4/1/2020 21:58,43.98992088,-85.32566756,2,0,0,0,"Osceola, Michigan, US"
Michigan,US,4/1/2020 21:58,44.68192279,-84.12939244,2,0,0,0,"Oscoda, Michigan, US"
New York,US,4/1/2020 21:58,43.42778894,-76.14635194,20,0,0,0,"Oswego, New York, US"
Colorado,US,4/1/2020 21:58,37.9014485,-103.7173385,3,0,0,0,"Otero, Colorado, US"
New Mexico,US,4/1/2020 21:58,32.61348406,-105.7417604,1,0,0,0,"Otero, New Mexico, US"
Michigan,US,4/1/2020 21:58,45.02085831,-84.59898295,19,0,0,0,"Otsego, Michigan, US"
New York,US,4/1/2020 21:58,42.63492579,-75.03151402,19,1,0,0,"Otsego, New York, US"
Kansas,US,4/1/2020 21:58,39.13237408,-97.65020313,1,0,0,0,"Ottawa, Kansas, US"
Michigan,US,4/1/2020 21:58,42.95996803,-85.9969107,31,0,0,0,"Ottawa, Michigan, US"
Ohio,US,4/1/2020 21:58,41.53781826,-83.0940185,4,0,0,0,"Ottawa, Ohio, US"
Oklahoma,US,4/1/2020 21:58,36.83532655,-94.81011909,7,0,0,0,"Ottawa, Oklahoma, US"
Minnesota,US,4/1/2020 21:58,46.40846929,-95.70835255,1,0,0,0,"Otter Tail, Minnesota, US"
Louisiana,US,4/1/2020 21:58,32.47645559,-92.15704172,80,1,0,0,"Ouachita, Louisiana, US"
Michigan,US,4/1/2020 21:58,0,0,42,1,0,0,"Out of MI,Michigan,US"
Oklahoma,US,4/1/2020 21:58,0,0,2,0,0,0,"Out of OK,Oklahoma,US"
Tennessee,US,4/1/2020 21:58,0,0,243,0,0,0,"Out of TN,Tennessee,US"
Utah,US,4/1/2020 21:58,0,0,22,0,0,0,"Out of UT,Utah,US"
Wisconsin,US,4/1/2020 21:58,44.41578887,-88.46565023,12,0,0,0,"Outagamie, Wisconsin, US"
Tennessee,US,4/1/2020 21:58,36.34117832,-85.28989535,2,0,0,0,"Overton, Tennessee, US"
Indiana,US,4/1/2020 21:58,39.31145587,-86.83900724,12,0,0,0,"Owen, Indiana, US"
Idaho,US,4/1/2020 21:58,42.58016894,-116.1693871,1,0,0,0,"Owyhee, Idaho, US"
Maine,US,4/1/2020 21:58,44.49952995,-70.75682123,9,0,0,0,"Oxford, Maine, US"
Wisconsin,US,4/1/2020 21:58,43.38352225,-87.94625009,46,5,0,0,"Ozaukee, Wisconsin, US"
Iowa,US,4/1/2020 21:58,40.7393172,-95.1497813,2,0,0,0,"Page, Iowa, US"
Virginia,US,4/1/2020 21:58,38.61807452,-78.48797204,1,0,0,0,"Page, Virginia, US"
Florida,US,4/1/2020 21:58,26.64676272,-80.46536002,567,14,0,0,"Palm Beach, Florida, US"
North Carolina,US,4/1/2020 21:58,35.15253315,-76.66559823,1,0,0,0,"Pamlico, North Carolina, US"
Mississippi,US,4/1/2020 21:58,34.36398677,-89.95064249,8,1,0,0,"Panola, Mississippi, US"
Texas,US,4/1/2020 21:58,32.1639596,-94.30552481,3,0,0,0,"Panola, Texas, US"
Colorado,US,4/1/2020 21:58,39.120926,-105.7182065,3,0,0,0,"Park, Colorado, US"
Montana,US,4/1/2020 21:58,45.48965095,-110.5264394,3,0,0,0,"Park, Montana, US"
Wyoming,US,4/1/2020 21:58,44.52157546,-109.5852825,1,0,0,0,"Park, Wyoming, US"
Texas,US,4/1/2020 21:58,32.77757172,-97.80500621,4,0,0,0,"Parker, Texas, US"
Florida,US,4/1/2020 21:58,28.30810945,-82.40227529,43,2,0,0,"Pasco, Florida, US"
North Carolina,US,4/1/2020 21:58,36.26723798,-76.25134778,4,0,0,0,"Pasquotank, North Carolina, US"
New Jersey,US,4/1/2020 21:58,41.03238628,-74.29954144,1494,15,0,0,"Passaic, New Jersey, US"
Georgia,US,4/1/2020 21:58,33.91969522,-84.86848792,32,0,0,0,"Paulding, Georgia, US"
Oklahoma,US,4/1/2020 21:58,36.31743373,-96.7033176,15,1,0,0,"Pawnee, Oklahoma, US"
Idaho,US,4/1/2020 21:58,44.00545243,-116.7647695,1,0,0,0,"Payette, Idaho, US"
Oklahoma,US,4/1/2020 21:58,36.07695283,-96.97584944,16,0,0,0,"Payne, Oklahoma, US"
Georgia,US,4/1/2020 21:58,32.56934316,-83.82937,7,1,0,0,"Peach, Georgia, US"
Mississippi,US,4/1/2020 21:58,30.77090935,-89.58677275,32,0,0,0,"Pearl River, Mississippi, US"
Missouri,US,4/1/2020 21:58,36.2130572,-89.78742322,2,0,0,0,"Pemiscot, Missouri, US"
Kentucky,US,4/1/2020 21:58,38.69607718,-84.35599463,1,0,0,0,"Pendleton, Kentucky, US"
South Dakota,US,4/1/2020 21:58,44.0025835,-102.8240777,5,1,0,0,"Pennington, South Dakota, US"
Maine,US,4/1/2020 21:58,45.40194593,-68.65020455,12,0,0,0,"Penobscot, Maine, US"
Illinois,US,4/1/2020 21:58,40.78702156,-89.76078901,10,0,0,0,"Peoria, Illinois, US"
North Carolina,US,4/1/2020 21:58,36.17847453,-76.40603143,1,0,0,0,"Perquimans, North Carolina, US"
Arkansas,US,4/1/2020 21:58,34.9459153,-92.94372564,1,0,0,0,"Perry, Arkansas, US"
Mississippi,US,4/1/2020 21:58,31.17161885,-88.99281835,5,1,0,0,"Perry, Mississippi, US"
Missouri,US,4/1/2020 21:58,37.70660776,-89.82741088,18,0,0,0,"Perry, Missouri, US"
Ohio,US,4/1/2020 21:58,39.73508655,-82.23804971,2,0,0,0,"Perry, Ohio, US"
Pennsylvania,US,4/1/2020 21:58,40.40206612,-77.26297447,1,0,0,0,"Perry, Pennsylvania, US"
Tennessee,US,4/1/2020 21:58,35.63708728,-87.86139634,2,0,0,0,"Perry, Tennessee, US"
North Carolina,US,4/1/2020 21:58,36.38989032,-78.97217358,2,0,0,0,"Person, North Carolina, US"
Virginia,US,4/1/2020 21:58,37.20530399,-77.39368102,4,0,0,0,"Petersburg, Virginia, US"
Missouri,US,4/1/2020 21:58,38.72798918,-93.28471706,1,0,0,0,"Pettis, Missouri, US"
Pennsylvania,US,4/1/2020 21:58,40.00338507,-75.1379271,1675,10,0,0,"Philadelphia, Pennsylvania, US"
Colorado,US,4/1/2020 21:58,40.59414277,-102.3577703,1,0,0,0,"Phillips, Colorado, US"
Ohio,US,4/1/2020 21:58,39.64170392,-83.0243386,12,0,0,0,"Pickaway, Ohio, US"
Alabama,US,4/1/2020 21:58,33.28094866,-88.08818103,4,0,0,0,"Pickens, Alabama, US"
Georgia,US,4/1/2020 21:58,34.46589159,-84.46406611,7,1,0,0,"Pickens, Georgia, US"
South Carolina,US,4/1/2020 21:58,34.88807695,-82.72791551,14,0,0,0,"Pickens, South Carolina, US"
Georgia,US,4/1/2020 21:58,31.35928155,-82.21598442,5,0,0,0,"Pierce, Georgia, US"
North Dakota,US,4/1/2020 21:58,48.24977025,-99.96407787,2,0,0,0,"Pierce, North Dakota, US"
Washington,US,4/1/2020 21:58,47.03892768,-122.1405958,377,6,0,0,"Pierce, Washington, US"
Wisconsin,US,4/1/2020 21:58,44.71850291,-92.4224416,7,0,0,0,"Pierce, Wisconsin, US"
Alabama,US,4/1/2020 21:58,31.80396383,-85.9408295,5,0,0,0,"Pike, Alabama, US"
Arkansas,US,4/1/2020 21:58,34.16250414,-93.65789349,1,0,0,0,"Pike, Arkansas, US"
Georgia,US,4/1/2020 21:58,33.09310242,-84.38790389,2,0,0,0,"Pike, Georgia, US"
Mississippi,US,4/1/2020 21:58,31.17507789,-90.40392572,20,0,0,0,"Pike, Mississippi, US"
Missouri,US,4/1/2020 21:58,39.34310674,-91.16980779,1,0,0,0,"Pike, Missouri, US"
Ohio,US,4/1/2020 21:58,39.07634001,-83.06769584,1,0,0,0,"Pike, Ohio, US"
Pennsylvania,US,4/1/2020 21:58,41.33155042,-75.03208106,57,1,0,0,"Pike, Pennsylvania, US"
Arizona,US,4/1/2020 21:58,32.0971334,-111.7890033,217,4,0,0,"Pima, Arizona, US"
Arizona,US,4/1/2020 21:58,32.90525627,-111.3449483,65,0,0,0,"Pinal, Arizona, US"
Florida,US,4/1/2020 21:58,27.93130349,-82.72239666,170,5,0,0,"Pinellas, Florida, US"
Colorado,US,4/1/2020 21:58,39.21720112,-106.9310027,30,2,0,0,"Pitkin, Colorado, US"
North Carolina,US,4/1/2020 21:58,35.59535426,-77.37353178,27,0,0,0,"Pitt, North Carolina, US"
Oklahoma,US,4/1/2020 21:58,34.92065823,-95.7513432,2,0,0,0,"Pittsburg, Oklahoma, US"
Virginia,US,4/1/2020 21:58,36.81980341,-79.39731264,1,0,0,0,"Pittsylvania, Virginia, US"
California,US,4/1/2020 21:58,39.06167234,-120.7240569,78,2,0,0,"Placer, California, US"
Louisiana,US,4/1/2020 21:58,29.42245447,-89.60322085,47,4,0,0,"Plaquemines, Louisiana, US"
Missouri,US,4/1/2020 21:58,39.38154439,-94.77068479,12,0,0,0,"Platte, Missouri, US"
Nebraska,US,4/1/2020 21:58,41.57246836,-97.52144359,2,0,0,0,"Platte, Nebraska, US"
West Virginia,US,4/1/2020 21:58,39.37091679,-81.16771771,1,0,0,0,"Pleasants, West Virginia, US"
California,US,4/1/2020 21:58,40.00355989,-120.8395236,1,0,0,0,"Plumas, California, US"
Massachusetts,US,4/1/2020 21:58,41.94070556,-70.80802823,561,5,0,0,"Plymouth, Massachusetts, US"
Arkansas,US,4/1/2020 21:58,35.57433534,-90.66268713,5,0,0,0,"Poinsett, Arkansas, US"
Louisiana,US,4/1/2020 21:58,30.71409502,-91.60209535,7,0,0,0,"Pointe Coupee, Louisiana, US"
Arkansas,US,4/1/2020 21:58,34.48254879,-94.22728802,1,0,0,0,"Polk, Arkansas, US"
Florida,US,4/1/2020 21:58,27.95027105,-81.69732947,76,1,0,0,"Polk, Florida, US"
Georgia,US,4/1/2020 21:58,34.00267074,-85.18677781,16,0,0,0,"Polk, Georgia, US"
Iowa,US,4/1/2020 21:58,41.68679484,-93.57767461,81,1,0,0,"Polk, Iowa, US"
North Carolina,US,4/1/2020 21:58,35.27820615,-82.16812354,4,0,0,0,"Polk, North Carolina, US"
Oregon,US,4/1/2020 21:58,44.90322804,-123.4128888,18,0,0,0,"Polk, Oregon, US"
Texas,US,4/1/2020 21:58,30.79472531,-94.8276624,4,0,0,0,"Polk, Texas, US"
Mississippi,US,4/1/2020 21:58,34.226046,-89.03636807,6,0,0,0,"Pontotoc, Mississippi, US"
Oklahoma,US,4/1/2020 21:58,34.72959848,-96.68337199,5,0,0,0,"Pontotoc, Oklahoma, US"
Arkansas,US,4/1/2020 21:58,35.44871474,-93.03212219,6,0,0,0,"Pope, Arkansas, US"
Virginia,US,4/1/2020 21:58,37.14259351,-76.35798148,3,0,0,0,"Poquoson, Virginia, US"
Ohio,US,4/1/2020 21:58,41.16793482,-81.19735782,44,1,0,0,"Portage, Ohio, US"
Wisconsin,US,4/1/2020 21:58,44.47558711,-89.50152965,1,0,0,0,"Portage, Wisconsin, US"
Indiana,US,4/1/2020 21:58,41.45986947,-87.06848888,27,0,0,0,"Porter, Indiana, US"
Virginia,US,4/1/2020 21:58,36.85914825,-76.35971629,13,0,0,0,"Portsmouth, Virginia, US"
Indiana,US,4/1/2020 21:58,38.02097333,-87.86480429,4,0,0,0,"Posey, Indiana, US"
Kansas,US,4/1/2020 21:58,39.37925655,-96.34564657,2,0,0,0,"Pottawatomie, Kansas, US"
Oklahoma,US,4/1/2020 21:58,35.20614018,-96.94923008,6,0,0,0,"Pottawatomie, Oklahoma, US"
Iowa,US,4/1/2020 21:58,41.33640314,-95.53907776,5,0,0,0,"Pottawattamie, Iowa, US"
Pennsylvania,US,4/1/2020 21:58,41.74471626,-77.89559864,2,0,0,0,"Potter, Pennsylvania, US"
Texas,US,4/1/2020 21:58,35.40133773,-101.893964,16,0,0,0,"Potter, Texas, US"
Kentucky,US,4/1/2020 21:58,37.83218794,-83.82553961,1,0,0,0,"Powell, Kentucky, US"
Iowa,US,4/1/2020 21:58,41.68625425,-92.53155731,6,1,0,0,"Poweshiek, Iowa, US"
Virginia,US,4/1/2020 21:58,37.55016038,-77.91267882,3,0,0,0,"Powhatan, Virginia, US"
Kansas,US,4/1/2020 21:58,37.64780729,-98.73922153,1,0,0,0,"Pratt, Kansas, US"
Ohio,US,4/1/2020 21:58,39.7420247,-84.64787018,1,0,0,0,"Preble, Ohio, US"
Mississippi,US,4/1/2020 21:58,34.61810501,-88.51986294,4,0,0,0,"Prentiss, Mississippi, US"
West Virginia,US,4/1/2020 21:58,39.46770987,-79.66712803,3,0,0,0,"Preston, West Virginia, US"
Virginia,US,4/1/2020 21:58,37.22554789,-78.43597949,2,0,0,0,"Prince Edward, Virginia, US"
Virginia,US,4/1/2020 21:58,37.18497668,-77.22922187,8,0,0,0,"Prince George, Virginia, US"
Maryland,US,4/1/2020 21:58,38.83070039,-76.8496441,403,7,0,0,"Prince George's, Maryland, US"
Virginia,US,4/1/2020 21:58,38.70916224,-77.48713689,106,1,0,0,"Prince William, Virginia, US"
Rhode Island,US,4/1/2020 21:58,41.87064746,-71.57753536,301,0,0,0,"Providence, Rhode Island, US"
Colorado,US,4/1/2020 21:58,38.17359144,-104.5127437,21,2,0,0,"Pueblo, Colorado, US"
Arkansas,US,4/1/2020 21:58,34.77054088,-92.31355101,107,2,0,0,"Pulaski, Arkansas, US"
Georgia,US,4/1/2020 21:58,32.23334561,-83.4754996,4,0,0,0,"Pulaski, Georgia, US"
Kentucky,US,4/1/2020 21:58,37.10466131,-84.57629079,8,0,0,0,"Pulaski, Kentucky, US"
Missouri,US,4/1/2020 21:58,37.82462075,-92.20783203,8,0,0,0,"Pulaski, Missouri, US"
Florida,US,4/1/2020 21:58,29.60779729,-81.74230285,13,0,0,0,"Putnam, Florida, US"
Indiana,US,4/1/2020 21:58,39.66437981,-86.84517605,11,1,0,0,"Putnam, Indiana, US"
New York,US,4/1/2020 21:58,41.42630093,-73.74965532,207,0,0,0,"Putnam, New York, US"
Tennessee,US,4/1/2020 21:58,36.14005459,-85.50646123,31,0,0,0,"Putnam, Tennessee, US"
West Virginia,US,4/1/2020 21:58,38.50782345,-81.9082131,5,0,0,0,"Putnam, West Virginia, US"
Maryland,US,4/1/2020 21:58,39.06198912,-76.03530977,7,0,0,0,"Queen Anne's, Maryland, US"
Mississippi,US,4/1/2020 21:58,34.25157572,-90.28908,4,0,0,0,"Quitman, Mississippi, US"
Georgia,US,4/1/2020 21:58,34.88389445,-83.40304637,2,0,0,0,"Rabun, Georgia, US"
Wisconsin,US,4/1/2020 21:58,42.74753117,-88.05941254,28,0,0,0,"Racine, Wisconsin, US"
Virginia,US,4/1/2020 21:58,37.12222899,-80.5602732,1,0,0,0,"Radford, Virginia, US"
West Virginia,US,4/1/2020 21:58,37.76936795,-81.2456041,3,0,0,0,"Raleigh, West Virginia, US"
Missouri,US,4/1/2020 21:58,39.52817427,-91.51838643,1,0,0,0,"Ralls, Missouri, US"
Minnesota,US,4/1/2020 21:58,45.01625271,-93.09872295,66,2,0,0,"Ramsey, Minnesota, US"
North Dakota,US,4/1/2020 21:58,48.26886249,-98.72223879,3,0,0,0,"Ramsey, North Dakota, US"
Texas,US,4/1/2020 21:58,34.96585996,-101.8971322,17,0,0,0,"Randall, Texas, US"
Alabama,US,4/1/2020 21:58,33.29526734,-85.45708831,5,0,0,0,"Randolph, Alabama, US"
Arkansas,US,4/1/2020 21:58,36.3415714,-91.02455531,1,0,0,0,"Randolph, Arkansas, US"
Georgia,US,4/1/2020 21:58,31.76622818,-84.75732369,5,0,0,0,"Randolph, Georgia, US"
Illinois,US,4/1/2020 21:58,38.05095369,-89.82512254,7,0,0,0,"Randolph, Illinois, US"
Indiana,US,4/1/2020 21:58,40.15734772,-85.01139319,3,0,0,0,"Randolph, Indiana, US"
Missouri,US,4/1/2020 21:58,39.44007257,-92.4971374,2,0,0,0,"Randolph, Missouri, US"
North Carolina,US,4/1/2020 21:58,35.71015088,-79.80570339,17,0,0,0,"Randolph, North Carolina, US"
West Virginia,US,4/1/2020 21:58,38.769899,-79.87919615,1,0,0,0,"Randolph, West Virginia, US"
Mississippi,US,4/1/2020 21:58,32.26469147,-89.94537876,48,1,0,0,"Rankin, Mississippi, US"
Louisiana,US,4/1/2020 21:58,31.19778499,-92.52997303,69,4,0,0,"Rapides, Louisiana, US"
Montana,US,4/1/2020 21:58,46.08520862,-114.1189164,1,0,0,0,"Ravalli, Montana, US"
Missouri,US,4/1/2020 21:58,39.3537468,-93.98905745,1,0,0,0,"Ray, Missouri, US"
Louisiana,US,4/1/2020 21:58,32.09530039,-93.34213308,1,0,0,0,"Red River, Louisiana, US"
Kansas,US,4/1/2020 21:58,37.95230263,-98.08607292,8,0,0,0,"Reno, Kansas, US"
New York,US,4/1/2020 21:58,42.71348136,-73.51089874,55,0,0,0,"Rensselaer, New York, US"
Minnesota,US,4/1/2020 21:58,44.72836381,-94.94553734,1,0,0,0,"Renville, Minnesota, US"
Missouri,US,4/1/2020 21:58,37.36085952,-90.97009925,2,0,0,0,"Reynolds, Missouri, US"
Tennessee,US,4/1/2020 21:58,35.60536161,-84.93076643,1,0,0,0,"Rhea, Tennessee, US"
Minnesota,US,4/1/2020 21:58,44.3543376,-93.29658715,4,0,0,0,"Rice, Minnesota, US"
Louisiana,US,4/1/2020 21:58,32.41391005,-91.76634876,3,0,0,0,"Richland, Louisiana, US"
Ohio,US,4/1/2020 21:58,40.77180308,-82.5379961,8,0,0,0,"Richland, Ohio, US"
South Carolina,US,4/1/2020 21:58,34.01791263,-80.90267209,176,3,0,0,"Richland, South Carolina, US"
Wisconsin,US,4/1/2020 21:58,43.3762778,-90.43012729,2,0,0,0,"Richland, Wisconsin, US"
Georgia,US,4/1/2020 21:58,33.35777107,-82.07026432,41,0,0,0,"Richmond, Georgia, US"
Virginia,US,4/1/2020 21:58,37.53255773,-77.47966921,33,0,0,0,"Richmond City, Virginia, US"
Kansas,US,4/1/2020 21:58,39.28935726,-96.73420026,5,0,0,0,"Riley, Kansas, US"
New Mexico,US,4/1/2020 21:58,36.51072137,-106.6931674,4,0,0,0,"Rio Arriba, New Mexico, US"
Colorado,US,4/1/2020 21:58,37.5836865,-106.3847838,5,0,0,0,"Rio Grande, Colorado, US"
Indiana,US,4/1/2020 21:58,39.10235626,-85.26212744,33,1,0,0,"Ripley, Indiana, US"
Missouri,US,4/1/2020 21:58,36.65460667,-90.85990261,2,0,0,0,"Ripley, Missouri, US"
California,US,4/1/2020 21:58,33.74314981,-115.9933578,371,13,0,0,"Riverside, California, US"
Tennessee,US,4/1/2020 21:58,35.84923189,-84.52458689,2,0,0,0,"Roane, Tennessee, US"
West Virginia,US,4/1/2020 21:58,38.71622686,-81.35243568,2,0,0,0,"Roane, West Virginia, US"
Virginia,US,4/1/2020 21:58,37.26865804,-80.06396753,4,0,0,0,"Roanoke, Virginia, US"
Virginia,US,4/1/2020 21:58,37.27791025,-79.96189766,6,0,0,0,"Roanoke City, Virginia, US"
South Dakota,US,4/1/2020 21:58,45.62975048,-96.94672673,2,0,0,0,"Roberts, South Dakota, US"
Tennessee,US,4/1/2020 21:58,36.52454807,-86.87346725,35,0,0,0,"Robertson, Tennessee, US"
Texas,US,4/1/2020 21:58,31.02539637,-96.51272246,2,0,0,0,"Robertson, Texas, US"
North Carolina,US,4/1/2020 21:58,34.64244496,-79.1025053,3,0,0,0,"Robeson, North Carolina, US"
Wisconsin,US,4/1/2020 21:58,42.67151616,-89.071479,17,0,0,0,"Rock, Wisconsin, US"
Illinois,US,4/1/2020 21:58,41.46613806,-90.57042164,17,0,0,0,"Rock Island, Illinois, US"
Virginia,US,4/1/2020 21:58,37.81204314,-79.44605905,2,0,0,0,"Rockbridge, Virginia, US"
Kentucky,US,4/1/2020 21:58,37.36642393,-84.31176452,1,0,0,0,"Rockcastle, Kentucky, US"
Georgia,US,4/1/2020 21:58,33.65145002,-84.02202167,45,2,0,0,"Rockdale, Georgia, US"
New Hampshire,US,4/1/2020 21:58,42.98499744,-71.12883377,137,1,0,0,"Rockingham, New Hampshire, US"
North Carolina,US,4/1/2020 21:58,36.39593137,-79.77504841,2,0,0,0,"Rockingham, North Carolina, US"
Virginia,US,4/1/2020 21:58,38.51006137,-78.87260325,9,0,0,0,"Rockingham, Virginia, US"
New York,US,4/1/2020 21:58,41.15027894,-74.02560498,3321,18,0,0,"Rockland, New York, US"
Texas,US,4/1/2020 21:58,32.89779518,-96.40771592,9,0,0,0,"Rockwall, Texas, US"
Oklahoma,US,4/1/2020 21:58,36.37004357,-95.60406759,4,0,0,0,"Rogers, Oklahoma, US"
North Dakota,US,4/1/2020 21:58,48.77245354,-99.84097493,1,0,0,0,"Rolette, North Dakota, US"
Montana,US,4/1/2020 21:58,48.29607488,-105.0079268,1,0,0,0,"Roosevelt, Montana, US"
New Mexico,US,4/1/2020 21:58,34.02097406,-103.4799493,1,0,0,0,"Roosevelt, New Mexico, US"
Michigan,US,4/1/2020 21:58,44.33473082,-84.61067651,1,0,0,0,"Roscommon, Michigan, US"
Ohio,US,4/1/2020 21:58,39.33705391,-83.06000914,2,0,0,0,"Ross, Ohio, US"
Colorado,US,4/1/2020 21:58,40.48596505,-106.9905548,17,0,0,0,"Routt, Colorado, US"
North Carolina,US,4/1/2020 21:58,35.64003916,-80.52446628,24,1,0,0,"Rowan, North Carolina, US"
Indiana,US,4/1/2020 21:58,39.62002287,-85.4655599,5,0,0,0,"Rush, Indiana, US"
Texas,US,4/1/2020 21:58,32.10773545,-94.76176432,5,0,0,0,"Rusk, Texas, US"
Alabama,US,4/1/2020 21:58,32.28725256,-85.18415324,1,0,0,0,"Russell, Alabama, US"
North Carolina,US,4/1/2020 21:58,35.40114178,-81.92112099,5,0,0,0,"Rutherford, North Carolina, US"
Tennessee,US,4/1/2020 21:58,35.84591405,-86.4107263,86,0,0,0,"Rutherford, Tennessee, US"
Vermont,US,4/1/2020 21:58,43.57723578,-73.03741676,10,0,0,0,"Rutland, Vermont, US"
Louisiana,US,4/1/2020 21:58,31.56388699,-93.55433981,3,0,0,0,"Sabine, Louisiana, US"
California,US,4/1/2020 21:58,38.45106826,-121.3425374,224,7,0,0,"Sacramento, California, US"
Maine,US,4/1/2020 21:58,43.95415864,-69.85074999,7,0,0,0,"Sagadahoc, Maine, US"
Michigan,US,4/1/2020 21:58,43.33433923,-84.0513121,71,0,0,0,"Saginaw, Michigan, US"
Colorado,US,4/1/2020 21:58,38.08054629,-106.282466,1,0,0,0,"Saguache, Colorado, US"
New Jersey,US,4/1/2020 21:58,39.58719656,-75.3469663,19,1,0,0,"Salem, New Jersey, US"
Arkansas,US,4/1/2020 21:58,34.64916145,-92.67583224,13,0,0,0,"Saline, Arkansas, US"
Illinois,US,4/1/2020 21:58,37.75332999,-88.54119706,1,0,0,0,"Saline, Illinois, US"
Kansas,US,4/1/2020 21:58,38.78369175,-97.65185177,1,0,0,0,"Saline, Kansas, US"
Utah,US,4/1/2020 21:58,40.66616532,-111.9216011,396,2,0,0,"Salt Lake, Utah, US"
South Carolina,US,4/1/2020 21:58,34.00795823,-81.72713237,1,0,0,0,"Saluda, South Carolina, US"
North Carolina,US,4/1/2020 21:58,34.98820368,-78.36914061,1,0,0,0,"Sampson, North Carolina, US"
Texas,US,4/1/2020 21:58,31.39457611,-94.17000399,1,0,0,0,"San Augustine, Texas, US"
California,US,4/1/2020 21:58,36.60308176,-121.069975,21,1,0,0,"San Benito, California, US"
California,US,4/1/2020 21:58,34.84060306,-116.1774685,183,6,0,0,"San Bernardino, California, US"
California,US,4/1/2020 21:58,33.03484597,-116.7365326,733,9,0,0,"San Diego, California, US"
California,US,4/1/2020 21:58,37.75215114,-122.4385672,434,7,0,0,"San Francisco, California, US"
Texas,US,4/1/2020 21:58,30.57933681,-95.16260304,1,0,0,0,"San Jacinto, Texas, US"
California,US,4/1/2020 21:58,37.93433732,-121.2730061,151,8,0,0,"San Joaquin, California, US"
New Mexico,US,4/1/2020 21:58,36.3882,-108.2378,47,0,0,0,"San Juan,New Mexico,US"
Utah,US,4/1/2020 21:58,37.62762978,-109.8033714,4,0,0,0,"San Juan, Utah, US"
Washington,US,4/1/2020 21:58,48.60182783,-122.96745,4,0,0,0,"San Juan, Washington, US"
California,US,4/1/2020 21:58,35.38822029,-120.4039028,80,0,0,0,"San Luis Obispo, California, US"
California,US,4/1/2020 21:58,37.4228808,-122.3275546,388,10,0,0,"San Mateo, California, US"
Colorado,US,4/1/2020 21:58,38.00450883,-108.4020725,4,0,0,0,"San Miguel, Colorado, US"
New Mexico,US,4/1/2020 21:58,35.48014807,-104.8163562,1,0,0,0,"San Miguel, New Mexico, US"
Texas,US,4/1/2020 21:58,28.00880118,-97.51763891,2,0,0,0,"San Patricio, Texas, US"
New Mexico,US,4/1/2020 21:58,35.68862401,-106.8687803,29,0,0,0,"Sandoval, New Mexico, US"
Ohio,US,4/1/2020 21:58,41.35624126,-83.137872,5,0,0,0,"Sandusky, Ohio, US"
Illinois,US,4/1/2020 21:58,39.75836914,-89.65872023,17,2,0,0,"Sangamon, Illinois, US"
Michigan,US,4/1/2020 21:58,43.42406072,-82.82055898,7,1,0,0,"Sanilac, Michigan, US"
California,US,4/1/2020 21:58,34.65329488,-120.0188492,99,0,0,0,"Santa Barbara, California, US"
California,US,4/1/2020 21:58,37.23104908,-121.6970462,956,32,0,0,"Santa Clara, California, US"
Arizona,US,4/1/2020 21:58,31.52508998,-110.8479088,3,0,0,0,"Santa Cruz, Arizona, US"
California,US,4/1/2020 21:58,37.05580291,-122.0066524,49,1,0,0,"Santa Cruz, California, US"
New Mexico,US,4/1/2020 21:58,35.50708973,-105.9774716,42,0,0,0,"Santa Fe, New Mexico, US"
Florida,US,4/1/2020 21:58,30.6934145,-87.02458128,44,2,0,0,"Santa Rosa, Florida, US"
Florida,US,4/1/2020 21:58,27.18546175,-82.33174248,82,3,0,0,"Sarasota, Florida, US"
New York,US,4/1/2020 21:58,43.10904162,-73.86653895,122,1,0,0,"Saratoga, New York, US"
Nebraska,US,4/1/2020 21:58,41.11314181,-96.11156432,17,0,0,0,"Sarpy, Nebraska, US"
Wisconsin,US,4/1/2020 21:58,43.42574087,-89.94966132,14,2,0,0,"Sauk, Wisconsin, US"
Nebraska,US,4/1/2020 21:58,41.2278103,-96.63773905,2,0,0,0,"Saunders, Nebraska, US"
New York,US,4/1/2020 21:58,42.81668777,-74.05278291,93,1,0,0,"Schenectady, New York, US"
Georgia,US,4/1/2020 21:58,32.2654021,-84.31258912,4,0,0,0,"Schley, Georgia, US"
New York,US,4/1/2020 21:58,42.58831742,-74.4433903,9,0,0,0,"Schoharie, New York, US"
Michigan,US,4/1/2020 21:58,46.19235734,-86.19972234,0,0,0,0,"Schoolcraft, Michigan, US"
New York,US,4/1/2020 21:58,42.39184015,-76.8773299,2,0,0,0,"Schuyler, New York, US"
Pennsylvania,US,4/1/2020 21:58,40.70497338,-76.2150785,47,0,0,0,"Schuylkill, Pennsylvania, US"
North Carolina,US,4/1/2020 21:58,34.8386299,-79.4757978,2,0,0,0,"Scotland, North Carolina, US"
