Date,Country,Confirmed
3/9/2020,Moldova,1
4/1/2020,Moldova,423
1/22/2020,Monaco,0
1/23/2020,Monaco,0
1/24/2020,Monaco,0
1/25/2020,Monaco,0
1/26/2020,Monaco,0
1/27/2020,Monaco,0
1/28/2020,Monaco,0
1/29/2020,Monaco,0
1/30/2020,Monaco,0
1/31/2020,Monaco,0
2/1/2020,Monaco,0
2/10/2020,Monaco,0
2/11/2020,Monaco,0
2/12/2020,Monaco,0
2/13/2020,Monaco,0
2/14/2020,Monaco,0
2/15/2020,Monaco,0
2/16/2020,Monaco,0
2/17/2020,Monaco,0
2/18/2020,Monaco,0
2/19/2020,Monaco,0
2/2/2020,Monaco,0
2/20/2020,Monaco,0
2/21/2020,Monaco,0
2/22/2020,Monaco,0
2/23/2020,Monaco,0
2/24/2020,Monaco,0
2/25/2020,Monaco,0
2/26/2020,Monaco,0
2/27/2020,Monaco,0
2/28/2020,Monaco,0
2/29/2020,Monaco,1
2/3/2020,Monaco,0
2/4/2020,Monaco,0
2/5/2020,Monaco,0
2/6/2020,Monaco,0
2/7/2020,Monaco,0
2/8/2020,Monaco,0
2/9/2020,Monaco,0
3/1/2020,Monaco,1
3/10/2020,Monaco,1
3/11/2020,Monaco,1
3/12/2020,Monaco,2
3/13/2020,Monaco,2
3/14/2020,Monaco,2
3/15/2020,Monaco,2
3/16/2020,Monaco,7
3/17/2020,Monaco,7
3/18/2020,Monaco,7
3/19/2020,Monaco,7
3/2/2020,Monaco,1
3/20/2020,Monaco,11
3/21/2020,Monaco,11
3/22/2020,Monaco,23
3/23/2020,Monaco,23
3/24/2020,Monaco,23
3/25/2020,Monaco,31
3/26/2020,Monaco,33
3/27/2020,Monaco,42
3/28/2020,Monaco,42
3/29/2020,Monaco,46
3/3/2020,Monaco,1
3/30/2020,Monaco,49
3/31/2020,Monaco,52
3/4/2020,Monaco,1
3/5/2020,Monaco,1
3/6/2020,Monaco,1
3/7/2020,Monaco,1
3/8/2020,Monaco,1
3/9/2020,Monaco,1
4/1/2020,Monaco,55
1/22/2020,Mongolia,0
1/23/2020,Mongolia,0
1/24/2020,Mongolia,0
1/25/2020,Mongolia,0
1/26/2020,Mongolia,0
1/27/2020,Mongolia,0
1/28/2020,Mongolia,0
1/29/2020,Mongolia,0
1/30/2020,Mongolia,0
1/31/2020,Mongolia,0
2/1/2020,Mongolia,0
2/10/2020,Mongolia,0
2/11/2020,Mongolia,0
2/12/2020,Mongolia,0
2/13/2020,Mongolia,0
2/14/2020,Mongolia,0
2/15/2020,Mongolia,0
2/16/2020,Mongolia,0
2/17/2020,Mongolia,0
2/18/2020,Mongolia,0
2/19/2020,Mongolia,0
2/2/2020,Mongolia,0
2/20/2020,Mongolia,0
2/21/2020,Mongolia,0
2/22/2020,Mongolia,0
2/23/2020,Mongolia,0
2/24/2020,Mongolia,0
2/25/2020,Mongolia,0
2/26/2020,Mongolia,0
2/27/2020,Mongolia,0
2/28/2020,Mongolia,0
2/29/2020,Mongolia,0
2/3/2020,Mongolia,0
2/4/2020,Mongolia,0
2/5/2020,Mongolia,0
2/6/2020,Mongolia,0
2/7/2020,Mongolia,0
2/8/2020,Mongolia,0
2/9/2020,Mongolia,0
3/1/2020,Mongolia,0
3/10/2020,Mongolia,1
3/11/2020,Mongolia,1
3/12/2020,Mongolia,1
3/13/2020,Mongolia,1
3/14/2020,Mongolia,1
3/15/2020,Mongolia,1
3/16/2020,Mongolia,1
3/17/2020,Mongolia,5
3/18/2020,Mongolia,6
3/19/2020,Mongolia,6
3/2/2020,Mongolia,0
3/20/2020,Mongolia,6
3/21/2020,Mongolia,10
3/22/2020,Mongolia,10
3/23/2020,Mongolia,10
3/24/2020,Mongolia,10
3/25/2020,Mongolia,10
3/26/2020,Mongolia,11
3/27/2020,Mongolia,11
3/28/2020,Mongolia,12
3/29/2020,Mongolia,12
3/3/2020,Mongolia,0
3/30/2020,Mongolia,12
3/31/2020,Mongolia,12
3/4/2020,Mongolia,0
3/5/2020,Mongolia,0
3/6/2020,Mongolia,0
3/7/2020,Mongolia,0
3/8/2020,Mongolia,0
3/9/2020,Mongolia,0
4/1/2020,Mongolia,14
1/22/2020,Montenegro,0
1/23/2020,Montenegro,0
1/24/2020,Montenegro,0
1/25/2020,Montenegro,0
1/26/2020,Montenegro,0
1/27/2020,Montenegro,0
1/28/2020,Montenegro,0
1/29/2020,Montenegro,0
1/30/2020,Montenegro,0
1/31/2020,Montenegro,0
2/1/2020,Montenegro,0
2/10/2020,Montenegro,0
2/11/2020,Montenegro,0
2/12/2020,Montenegro,0
2/13/2020,Montenegro,0
2/14/2020,Montenegro,0
2/15/2020,Montenegro,0
2/16/2020,Montenegro,0
2/17/2020,Montenegro,0
2/18/2020,Montenegro,0
2/19/2020,Montenegro,0
2/2/2020,Montenegro,0
2/20/2020,Montenegro,0
2/21/2020,Montenegro,0
2/22/2020,Montenegro,0
2/23/2020,Montenegro,0
2/24/2020,Montenegro,0
2/25/2020,Montenegro,0
2/26/2020,Montenegro,0
2/27/2020,Montenegro,0
2/28/2020,Montenegro,0
2/29/2020,Montenegro,0
2/3/2020,Montenegro,0
2/4/2020,Montenegro,0
2/5/2020,Montenegro,0
2/6/2020,Montenegro,0
2/7/2020,Montenegro,0
2/8/2020,Montenegro,0
2/9/2020,Montenegro,0
3/1/2020,Montenegro,0
3/10/2020,Montenegro,0
3/11/2020,Montenegro,0
3/12/2020,Montenegro,0
3/13/2020,Montenegro,0
3/14/2020,Montenegro,0
3/15/2020,Montenegro,0
3/16/2020,Montenegro,0
3/17/2020,Montenegro,2
3/18/2020,Montenegro,2
3/19/2020,Montenegro,3
3/2/2020,Montenegro,0
3/20/2020,Montenegro,14
3/21/2020,Montenegro,14
3/22/2020,Montenegro,21
3/23/2020,Montenegro,27
3/24/2020,Montenegro,47
3/25/2020,Montenegro,52
3/26/2020,Montenegro,69
3/27/2020,Montenegro,82
3/28/2020,Montenegro,84
3/29/2020,Montenegro,85
3/3/2020,Montenegro,0
3/30/2020,Montenegro,91
3/31/2020,Montenegro,109
3/4/2020,Montenegro,0
3/5/2020,Montenegro,0
3/6/2020,Montenegro,0
3/7/2020,Montenegro,0
3/8/2020,Montenegro,0
3/9/2020,Montenegro,0
4/1/2020,Montenegro,123
1/22/2020,Morocco,0
1/23/2020,Morocco,0
1/24/2020,Morocco,0
1/25/2020,Morocco,0
1/26/2020,Morocco,0
1/27/2020,Morocco,0
1/28/2020,Morocco,0
1/29/2020,Morocco,0
1/30/2020,Morocco,0
1/31/2020,Morocco,0
2/1/2020,Morocco,0
2/10/2020,Morocco,0
2/11/2020,Morocco,0
2/12/2020,Morocco,0
2/13/2020,Morocco,0
2/14/2020,Morocco,0
2/15/2020,Morocco,0
2/16/2020,Morocco,0
2/17/2020,Morocco,0
2/18/2020,Morocco,0
2/19/2020,Morocco,0
2/2/2020,Morocco,0
2/20/2020,Morocco,0
2/21/2020,Morocco,0
2/22/2020,Morocco,0
2/23/2020,Morocco,0
2/24/2020,Morocco,0
2/25/2020,Morocco,0
2/26/2020,Morocco,0
2/27/2020,Morocco,0
2/28/2020,Morocco,0
2/29/2020,Morocco,0
2/3/2020,Morocco,0
2/4/2020,Morocco,0
2/5/2020,Morocco,0
2/6/2020,Morocco,0
2/7/2020,Morocco,0
2/8/2020,Morocco,0
2/9/2020,Morocco,0
3/1/2020,Morocco,0
3/10/2020,Morocco,3
3/11/2020,Morocco,5
3/12/2020,Morocco,6
3/13/2020,Morocco,7
3/14/2020,Morocco,17
3/15/2020,Morocco,28
3/16/2020,Morocco,29
3/17/2020,Morocco,38
3/18/2020,Morocco,49
3/19/2020,Morocco,63
3/2/2020,Morocco,1
3/20/2020,Morocco,77
3/21/2020,Morocco,96
3/22/2020,Morocco,115
3/23/2020,Morocco,143
3/24/2020,Morocco,170
3/25/2020,Morocco,225
3/26/2020,Morocco,275
3/27/2020,Morocco,345
3/28/2020,Morocco,402
3/29/2020,Morocco,479
3/3/2020,Morocco,1
3/30/2020,Morocco,556
3/31/2020,Morocco,617
3/4/2020,Morocco,1
3/5/2020,Morocco,2
3/6/2020,Morocco,2
3/7/2020,Morocco,2
3/8/2020,Morocco,2
3/9/2020,Morocco,2
4/1/2020,Morocco,654
1/22/2020,Namibia,0
1/23/2020,Namibia,0
1/24/2020,Namibia,0
1/25/2020,Namibia,0
1/26/2020,Namibia,0
1/27/2020,Namibia,0
1/28/2020,Namibia,0
1/29/2020,Namibia,0
1/30/2020,Namibia,0
1/31/2020,Namibia,0
2/1/2020,Namibia,0
2/10/2020,Namibia,0
2/11/2020,Namibia,0
2/12/2020,Namibia,0
2/13/2020,Namibia,0
2/14/2020,Namibia,0
2/15/2020,Namibia,0
2/16/2020,Namibia,0
2/17/2020,Namibia,0
2/18/2020,Namibia,0
2/19/2020,Namibia,0
2/2/2020,Namibia,0
2/20/2020,Namibia,0
2/21/2020,Namibia,0
2/22/2020,Namibia,0
2/23/2020,Namibia,0
2/24/2020,Namibia,0
2/25/2020,Namibia,0
2/26/2020,Namibia,0
2/27/2020,Namibia,0
2/28/2020,Namibia,0
2/29/2020,Namibia,0
2/3/2020,Namibia,0
2/4/2020,Namibia,0
2/5/2020,Namibia,0
2/6/2020,Namibia,0
2/7/2020,Namibia,0
2/8/2020,Namibia,0
2/9/2020,Namibia,0
3/1/2020,Namibia,0
3/10/2020,Namibia,0
3/11/2020,Namibia,0
3/12/2020,Namibia,0
3/13/2020,Namibia,0
3/14/2020,Namibia,2
3/15/2020,Namibia,2
3/16/2020,Namibia,2
3/17/2020,Namibia,2
3/18/2020,Namibia,2
3/19/2020,Namibia,3
3/2/2020,Namibia,0
3/20/2020,Namibia,3
3/21/2020,Namibia,3
3/22/2020,Namibia,3
3/23/2020,Namibia,4
3/24/2020,Namibia,7
3/25/2020,Namibia,7
3/26/2020,Namibia,8
3/27/2020,Namibia,8
3/28/2020,Namibia,8
3/29/2020,Namibia,11
3/3/2020,Namibia,0
3/30/2020,Namibia,11
3/31/2020,Namibia,11
3/4/2020,Namibia,0
3/5/2020,Namibia,0
3/6/2020,Namibia,0
3/7/2020,Namibia,0
3/8/2020,Namibia,0
3/9/2020,Namibia,0
4/1/2020,Namibia,14
1/22/2020,Nepal,0
1/23/2020,Nepal,0
1/24/2020,Nepal,0
1/25/2020,Nepal,1
1/26/2020,Nepal,1
1/27/2020,Nepal,1
1/28/2020,Nepal,1
1/29/2020,Nepal,1
1/30/2020,Nepal,1
1/31/2020,Nepal,1
2/1/2020,Nepal,1
2/10/2020,Nepal,1
2/11/2020,Nepal,1
2/12/2020,Nepal,1
2/13/2020,Nepal,1
2/14/2020,Nepal,1
2/15/2020,Nepal,1
2/16/2020,Nepal,1
2/17/2020,Nepal,1
2/18/2020,Nepal,1
2/19/2020,Nepal,1
2/2/2020,Nepal,1
2/20/2020,Nepal,1
2/21/2020,Nepal,1
2/22/2020,Nepal,1
2/23/2020,Nepal,1
2/24/2020,Nepal,1
2/25/2020,Nepal,1
2/26/2020,Nepal,1
2/27/2020,Nepal,1
2/28/2020,Nepal,1
2/29/2020,Nepal,1
2/3/2020,Nepal,1
2/4/2020,Nepal,1
2/5/2020,Nepal,1
2/6/2020,Nepal,1
2/7/2020,Nepal,1
2/8/2020,Nepal,1
2/9/2020,Nepal,1
3/1/2020,Nepal,1
3/10/2020,Nepal,1
3/11/2020,Nepal,1
3/12/2020,Nepal,1
3/13/2020,Nepal,1
3/14/2020,Nepal,1
3/15/2020,Nepal,1
3/16/2020,Nepal,1
3/17/2020,Nepal,1
3/18/2020,Nepal,1
3/19/2020,Nepal,1
3/2/2020,Nepal,1
3/20/2020,Nepal,1
3/21/2020,Nepal,1
3/22/2020,Nepal,1
3/23/2020,Nepal,2
3/24/2020,Nepal,2
3/25/2020,Nepal,3
3/26/2020,Nepal,3
3/27/2020,Nepal,4
3/28/2020,Nepal,5
3/29/2020,Nepal,5
3/3/2020,Nepal,1
3/30/2020,Nepal,5
3/31/2020,Nepal,5
3/4/2020,Nepal,1
3/5/2020,Nepal,1
3/6/2020,Nepal,1
3/7/2020,Nepal,1
3/8/2020,Nepal,1
3/9/2020,Nepal,1
4/1/2020,Nepal,5
1/22/2020,Netherlands,0
1/23/2020,Netherlands,0
1/24/2020,Netherlands,0
1/25/2020,Netherlands,0
1/26/2020,Netherlands,0
1/27/2020,Netherlands,0
1/28/2020,Netherlands,0
1/29/2020,Netherlands,0
1/30/2020,Netherlands,0
1/31/2020,Netherlands,0
2/1/2020,Netherlands,0
2/10/2020,Netherlands,0
2/11/2020,Netherlands,0
2/12/2020,Netherlands,0
2/13/2020,Netherlands,0
2/14/2020,Netherlands,0
2/15/2020,Netherlands,0
2/16/2020,Netherlands,0
2/17/2020,Netherlands,0
2/18/2020,Netherlands,0
2/19/2020,Netherlands,0
2/2/2020,Netherlands,0
2/20/2020,Netherlands,0
2/21/2020,Netherlands,0
2/22/2020,Netherlands,0
2/23/2020,Netherlands,0
2/24/2020,Netherlands,0
2/25/2020,Netherlands,0
2/26/2020,Netherlands,0
2/27/2020,Netherlands,0
2/28/2020,Netherlands,0
2/29/2020,Netherlands,0
2/3/2020,Netherlands,0
2/4/2020,Netherlands,0
2/5/2020,Netherlands,0
2/6/2020,Netherlands,0
2/7/2020,Netherlands,0
2/8/2020,Netherlands,0
2/9/2020,Netherlands,0
3/1/2020,Netherlands,0
3/10/2020,Netherlands,0
3/11/2020,Netherlands,0
3/12/2020,Netherlands,0
3/13/2020,Netherlands,2
3/14/2020,Netherlands,2
3/15/2020,Netherlands,2
3/16/2020,Netherlands,2
3/17/2020,Netherlands,3
3/18/2020,Netherlands,4
3/19/2020,Netherlands,4
3/2/2020,Netherlands,0
3/20/2020,Netherlands,5
3/21/2020,Netherlands,5
3/22/2020,Netherlands,9
3/23/2020,Netherlands,9
3/24/2020,Netherlands,12
3/25/2020,Netherlands,17
3/26/2020,Netherlands,28
3/27/2020,Netherlands,33
3/28/2020,Netherlands,46
3/29/2020,Netherlands,50
3/3/2020,Netherlands,0
3/30/2020,Netherlands,50
3/31/2020,Netherlands,55
3/4/2020,Netherlands,0
3/5/2020,Netherlands,0
3/6/2020,Netherlands,0
3/7/2020,Netherlands,0
3/8/2020,Netherlands,0
3/9/2020,Netherlands,0
4/1/2020,Netherlands,55
1/22/2020,Netherlands,0
1/23/2020,Netherlands,0
1/24/2020,Netherlands,0
1/25/2020,Netherlands,0
1/26/2020,Netherlands,0
1/27/2020,Netherlands,0
1/28/2020,Netherlands,0
1/29/2020,Netherlands,0
1/30/2020,Netherlands,0
1/31/2020,Netherlands,0
2/1/2020,Netherlands,0
2/10/2020,Netherlands,0
2/11/2020,Netherlands,0
2/12/2020,Netherlands,0
2/13/2020,Netherlands,0
2/14/2020,Netherlands,0
2/15/2020,Netherlands,0
2/16/2020,Netherlands,0
2/17/2020,Netherlands,0
2/18/2020,Netherlands,0
2/19/2020,Netherlands,0
2/2/2020,Netherlands,0
2/20/2020,Netherlands,0
2/21/2020,Netherlands,0
2/22/2020,Netherlands,0
2/23/2020,Netherlands,0
2/24/2020,Netherlands,0
2/25/2020,Netherlands,0
2/26/2020,Netherlands,0
2/27/2020,Netherlands,0
2/28/2020,Netherlands,0
2/29/2020,Netherlands,0
2/3/2020,Netherlands,0
2/4/2020,Netherlands,0
2/5/2020,Netherlands,0
2/6/2020,Netherlands,0
2/7/2020,Netherlands,0
2/8/2020,Netherlands,0
2/9/2020,Netherlands,0
3/1/2020,Netherlands,0
3/10/2020,Netherlands,0
3/11/2020,Netherlands,0
3/12/2020,Netherlands,0
3/13/2020,Netherlands,0
3/14/2020,Netherlands,1
3/15/2020,Netherlands,1
3/16/2020,Netherlands,1
3/17/2020,Netherlands,3
3/18/2020,Netherlands,3
3/19/2020,Netherlands,3
3/2/2020,Netherlands,0
3/20/2020,Netherlands,3
3/21/2020,Netherlands,3
3/22/2020,Netherlands,3
3/23/2020,Netherlands,4
3/24/2020,Netherlands,6
3/25/2020,Netherlands,6
3/26/2020,Netherlands,6
3/27/2020,Netherlands,8
3/28/2020,Netherlands,8
3/29/2020,Netherlands,8
3/3/2020,Netherlands,0
3/30/2020,Netherlands,11
3/31/2020,Netherlands,11
3/4/2020,Netherlands,0
3/5/2020,Netherlands,0
3/6/2020,Netherlands,0
3/7/2020,Netherlands,0
3/8/2020,Netherlands,0
3/9/2020,Netherlands,0
4/1/2020,Netherlands,11
1/22/2020,Netherlands,0
1/23/2020,Netherlands,0
1/24/2020,Netherlands,0
1/25/2020,Netherlands,0
1/26/2020,Netherlands,0
1/27/2020,Netherlands,0
1/28/2020,Netherlands,0
1/29/2020,Netherlands,0
1/30/2020,Netherlands,0
1/31/2020,Netherlands,0
2/1/2020,Netherlands,0
2/10/2020,Netherlands,0
2/11/2020,Netherlands,0
2/12/2020,Netherlands,0
2/13/2020,Netherlands,0
2/14/2020,Netherlands,0
2/15/2020,Netherlands,0
2/16/2020,Netherlands,0
2/17/2020,Netherlands,0
2/18/2020,Netherlands,0
2/19/2020,Netherlands,0
2/2/2020,Netherlands,0
2/20/2020,Netherlands,0
2/21/2020,Netherlands,0
2/22/2020,Netherlands,0
2/23/2020,Netherlands,0
2/24/2020,Netherlands,0
2/25/2020,Netherlands,0
2/26/2020,Netherlands,0
2/27/2020,Netherlands,0
2/28/2020,Netherlands,0
2/29/2020,Netherlands,0
2/3/2020,Netherlands,0
2/4/2020,Netherlands,0
2/5/2020,Netherlands,0
2/6/2020,Netherlands,0
2/7/2020,Netherlands,0
2/8/2020,Netherlands,0
2/9/2020,Netherlands,0
3/1/2020,Netherlands,0
3/10/2020,Netherlands,0
3/11/2020,Netherlands,0
3/12/2020,Netherlands,0
3/13/2020,Netherlands,0
3/14/2020,Netherlands,0
3/15/2020,Netherlands,0
3/16/2020,Netherlands,0
3/17/2020,Netherlands,0
3/18/2020,Netherlands,0
3/19/2020,Netherlands,0
3/2/2020,Netherlands,0
3/20/2020,Netherlands,1
3/21/2020,Netherlands,1
3/22/2020,Netherlands,1
3/23/2020,Netherlands,2
3/24/2020,Netherlands,2
3/25/2020,Netherlands,3
3/26/2020,Netherlands,3
3/27/2020,Netherlands,3
3/28/2020,Netherlands,3
3/29/2020,Netherlands,6
3/3/2020,Netherlands,0
3/30/2020,Netherlands,6
3/31/2020,Netherlands,6
3/4/2020,Netherlands,0
3/5/2020,Netherlands,0
3/6/2020,Netherlands,0
3/7/2020,Netherlands,0
3/8/2020,Netherlands,0
3/9/2020,Netherlands,0
4/1/2020,Netherlands,16
1/22/2020,Netherlands,0
1/23/2020,Netherlands,0
1/24/2020,Netherlands,0
1/25/2020,Netherlands,0
1/26/2020,Netherlands,0
1/27/2020,Netherlands,0
1/28/2020,Netherlands,0
1/29/2020,Netherlands,0
1/30/2020,Netherlands,0
1/31/2020,Netherlands,0
2/1/2020,Netherlands,0
2/10/2020,Netherlands,0
2/11/2020,Netherlands,0
2/12/2020,Netherlands,0
2/13/2020,Netherlands,0
2/14/2020,Netherlands,0
2/15/2020,Netherlands,0
2/16/2020,Netherlands,0
2/17/2020,Netherlands,0
2/18/2020,Netherlands,0
2/19/2020,Netherlands,0
2/2/2020,Netherlands,0
2/20/2020,Netherlands,0
2/21/2020,Netherlands,0
2/22/2020,Netherlands,0
2/23/2020,Netherlands,0
2/24/2020,Netherlands,0
2/25/2020,Netherlands,0
2/26/2020,Netherlands,0
2/27/2020,Netherlands,1
2/28/2020,Netherlands,1
2/29/2020,Netherlands,6
2/3/2020,Netherlands,0
2/4/2020,Netherlands,0
2/5/2020,Netherlands,0
2/6/2020,Netherlands,0
2/7/2020,Netherlands,0
2/8/2020,Netherlands,0
2/9/2020,Netherlands,0
3/1/2020,Netherlands,10
3/10/2020,Netherlands,382
3/11/2020,Netherlands,503
3/12/2020,Netherlands,503
3/13/2020,Netherlands,804
3/14/2020,Netherlands,959
3/15/2020,Netherlands,1135
3/16/2020,Netherlands,1413
3/17/2020,Netherlands,1705
3/18/2020,Netherlands,2051
3/19/2020,Netherlands,2460
3/2/2020,Netherlands,18
3/20/2020,Netherlands,2994
3/21/2020,Netherlands,3631
3/22/2020,Netherlands,4204
3/23/2020,Netherlands,4749
3/24/2020,Netherlands,5560
3/25/2020,Netherlands,6412
3/26/2020,Netherlands,7431
3/27/2020,Netherlands,8603
3/28/2020,Netherlands,9762
3/29/2020,Netherlands,10866
3/3/2020,Netherlands,24
3/30/2020,Netherlands,11750
3/31/2020,Netherlands,12595
3/4/2020,Netherlands,38
3/5/2020,Netherlands,82
3/6/2020,Netherlands,128
3/7/2020,Netherlands,188
3/8/2020,Netherlands,265
3/9/2020,Netherlands,321
4/1/2020,Netherlands,13614
1/22/2020,New Zealand,0
1/23/2020,New Zealand,0
1/24/2020,New Zealand,0
1/25/2020,New Zealand,0
1/26/2020,New Zealand,0
1/27/2020,New Zealand,0
1/28/2020,New Zealand,0
1/29/2020,New Zealand,0
1/30/2020,New Zealand,0
1/31/2020,New Zealand,0
2/1/2020,New Zealand,0
2/10/2020,New Zealand,0
2/11/2020,New Zealand,0
2/12/2020,New Zealand,0
2/13/2020,New Zealand,0
2/14/2020,New Zealand,0
2/15/2020,New Zealand,0
2/16/2020,New Zealand,0
2/17/2020,New Zealand,0
2/18/2020,New Zealand,0
2/19/2020,New Zealand,0
2/2/2020,New Zealand,0
2/20/2020,New Zealand,0
2/21/2020,New Zealand,0
2/22/2020,New Zealand,0
2/23/2020,New Zealand,0
2/24/2020,New Zealand,0
2/25/2020,New Zealand,0
2/26/2020,New Zealand,0
2/27/2020,New Zealand,0
2/28/2020,New Zealand,1
2/29/2020,New Zealand,1
2/3/2020,New Zealand,0
2/4/2020,New Zealand,0
2/5/2020,New Zealand,0
2/6/2020,New Zealand,0
2/7/2020,New Zealand,0
2/8/2020,New Zealand,0
2/9/2020,New Zealand,0
3/1/2020,New Zealand,1
3/10/2020,New Zealand,5
3/11/2020,New Zealand,5
3/12/2020,New Zealand,5
3/13/2020,New Zealand,5
3/14/2020,New Zealand,6
3/15/2020,New Zealand,8
3/16/2020,New Zealand,8
3/17/2020,New Zealand,12
3/18/2020,New Zealand,20
3/19/2020,New Zealand,28
3/2/2020,New Zealand,1
3/20/2020,New Zealand,39
3/21/2020,New Zealand,52
3/22/2020,New Zealand,102
3/23/2020,New Zealand,102
3/24/2020,New Zealand,155
3/25/2020,New Zealand,205
3/26/2020,New Zealand,283
3/27/2020,New Zealand,368
3/28/2020,New Zealand,451
3/29/2020,New Zealand,514
3/3/2020,New Zealand,1
3/30/2020,New Zealand,589
3/31/2020,New Zealand,647
3/4/2020,New Zealand,3
3/5/2020,New Zealand,3
3/6/2020,New Zealand,4
3/7/2020,New Zealand,5
3/8/2020,New Zealand,5
3/9/2020,New Zealand,5
4/1/2020,New Zealand,708
1/22/2020,Nicaragua,0
1/23/2020,Nicaragua,0
1/24/2020,Nicaragua,0
1/25/2020,Nicaragua,0
1/26/2020,Nicaragua,0
1/27/2020,Nicaragua,0
1/28/2020,Nicaragua,0
1/29/2020,Nicaragua,0
1/30/2020,Nicaragua,0
1/31/2020,Nicaragua,0
2/1/2020,Nicaragua,0
2/10/2020,Nicaragua,0
2/11/2020,Nicaragua,0
2/12/2020,Nicaragua,0
2/13/2020,Nicaragua,0
2/14/2020,Nicaragua,0
2/15/2020,Nicaragua,0
2/16/2020,Nicaragua,0
2/17/2020,Nicaragua,0
2/18/2020,Nicaragua,0
2/19/2020,Nicaragua,0
2/2/2020,Nicaragua,0
2/20/2020,Nicaragua,0
2/21/2020,Nicaragua,0
2/22/2020,Nicaragua,0
2/23/2020,Nicaragua,0
2/24/2020,Nicaragua,0
2/25/2020,Nicaragua,0
2/26/2020,Nicaragua,0
2/27/2020,Nicaragua,0
2/28/2020,Nicaragua,0
2/29/2020,Nicaragua,0
2/3/2020,Nicaragua,0
2/4/2020,Nicaragua,0
2/5/2020,Nicaragua,0
2/6/2020,Nicaragua,0
2/7/2020,Nicaragua,0
2/8/2020,Nicaragua,0
2/9/2020,Nicaragua,0
3/1/2020,Nicaragua,0
3/10/2020,Nicaragua,0
3/11/2020,Nicaragua,0
3/12/2020,Nicaragua,0
3/13/2020,Nicaragua,0
3/14/2020,Nicaragua,0
3/15/2020,Nicaragua,0
3/16/2020,Nicaragua,0
3/17/2020,Nicaragua,0
3/18/2020,Nicaragua,0
3/19/2020,Nicaragua,1
3/2/2020,Nicaragua,0
3/20/2020,Nicaragua,1
3/21/2020,Nicaragua,2
3/22/2020,Nicaragua,2
3/23/2020,Nicaragua,2
3/24/2020,Nicaragua,2
3/25/2020,Nicaragua,2
3/26/2020,Nicaragua,2
3/27/2020,Nicaragua,2
3/28/2020,Nicaragua,4
3/29/2020,Nicaragua,4
3/3/2020,Nicaragua,0
3/30/2020,Nicaragua,4
3/31/2020,Nicaragua,5
3/4/2020,Nicaragua,0
3/5/2020,Nicaragua,0
3/6/2020,Nicaragua,0
3/7/2020,Nicaragua,0
3/8/2020,Nicaragua,0
3/9/2020,Nicaragua,0
4/1/2020,Nicaragua,5
1/22/2020,Niger,0
1/23/2020,Niger,0
1/24/2020,Niger,0
1/25/2020,Niger,0
1/26/2020,Niger,0
1/27/2020,Niger,0
1/28/2020,Niger,0
1/29/2020,Niger,0
1/30/2020,Niger,0
1/31/2020,Niger,0
2/1/2020,Niger,0
2/10/2020,Niger,0
2/11/2020,Niger,0
2/12/2020,Niger,0
2/13/2020,Niger,0
2/14/2020,Niger,0
2/15/2020,Niger,0
2/16/2020,Niger,0
2/17/2020,Niger,0
2/18/2020,Niger,0
2/19/2020,Niger,0
2/2/2020,Niger,0
2/20/2020,Niger,0
2/21/2020,Niger,0
2/22/2020,Niger,0
2/23/2020,Niger,0
2/24/2020,Niger,0
2/25/2020,Niger,0
2/26/2020,Niger,0
2/27/2020,Niger,0
2/28/2020,Niger,0
2/29/2020,Niger,0
2/3/2020,Niger,0
2/4/2020,Niger,0
2/5/2020,Niger,0
2/6/2020,Niger,0
2/7/2020,Niger,0
2/8/2020,Niger,0
2/9/2020,Niger,0
3/1/2020,Niger,0
3/10/2020,Niger,0
3/11/2020,Niger,0
3/12/2020,Niger,0
3/13/2020,Niger,0
3/14/2020,Niger,0
3/15/2020,Niger,0
3/16/2020,Niger,0
3/17/2020,Niger,0
3/18/2020,Niger,0
3/19/2020,Niger,0
3/2/2020,Niger,0
3/20/2020,Niger,1
3/21/2020,Niger,1
3/22/2020,Niger,2
3/23/2020,Niger,3
3/24/2020,Niger,3
3/25/2020,Niger,7
3/26/2020,Niger,10
3/27/2020,Niger,10
3/28/2020,Niger,10
3/29/2020,Niger,18
3/3/2020,Niger,0
3/30/2020,Niger,27
3/31/2020,Niger,27
3/4/2020,Niger,0
3/5/2020,Niger,0
3/6/2020,Niger,0
3/7/2020,Niger,0
3/8/2020,Niger,0
3/9/2020,Niger,0
4/1/2020,Niger,74
1/22/2020,Nigeria,0
1/23/2020,Nigeria,0
1/24/2020,Nigeria,0
1/25/2020,Nigeria,0
1/26/2020,Nigeria,0
1/27/2020,Nigeria,0
1/28/2020,Nigeria,0
1/29/2020,Nigeria,0
1/30/2020,Nigeria,0
1/31/2020,Nigeria,0
2/1/2020,Nigeria,0
2/10/2020,Nigeria,0
2/11/2020,Nigeria,0
2/12/2020,Nigeria,0
2/13/2020,Nigeria,0
2/14/2020,Nigeria,0
2/15/2020,Nigeria,0
2/16/2020,Nigeria,0
2/17/2020,Nigeria,0
2/18/2020,Nigeria,0
2/19/2020,Nigeria,0
2/2/2020,Nigeria,0
2/20/2020,Nigeria,0
2/21/2020,Nigeria,0
2/22/2020,Nigeria,0
2/23/2020,Nigeria,0
2/24/2020,Nigeria,0
2/25/2020,Nigeria,0
2/26/2020,Nigeria,0
2/27/2020,Nigeria,0
